author_name,pmid,author_id
JongenelisM.,2-s2.0-85114452229,51357
YuenE.,2-s2.0-85114452229,51358
TurnerJ.,2-s2.0-85114452229,35556
HuntleyK.,2-s2.0-85114452229,51359
SmithA.,2-s2.0-85114452229,34146
McIntoshM.,2-s2.0-85114452229,51360
ShortC.E.,2-s2.0-85114452229,51361
SinghO.,2-s2.0-85114456833,51362
PrattD.,2-s2.0-85114456833,51363
AldapeK.,2-s2.0-85114456833,51364
CastleP.E.,2-s2.0-85114464920,24771
EinsteinM.H.,2-s2.0-85114464920,12213
SahasrabuddheV.V.,2-s2.0-85114464920,51365
GomesM.L.D.S.,2-s2.0-85114464955,51366
VieiraN.F.C.,2-s2.0-85114464955,51367
SousaD.M.D.N.,2-s2.0-85114464955,51368
MouraN.D.S.,2-s2.0-85114464955,51369
RodriguesI.R.,2-s2.0-85114464955,51370
RodriguesD.P.,2-s2.0-85114464955,51371
SilvaB.G.S.,2-s2.0-85114464955,51372
OriáM.O.B.,2-s2.0-85114464955,51373
RichardsonP.A.,2-s2.0-85114496733,51374
ParkerD.M.,2-s2.0-85114496733,51375
ChavezK.,2-s2.0-85114496733,51376
BirnieK.A.,2-s2.0-85114496733,51377
KraneE.J.,2-s2.0-85114496733,51378
SimonsL.E.,2-s2.0-85114496733,51379
CunninghamN.R.,2-s2.0-85114496733,51380
BhandariR.P.,2-s2.0-85114496733,51381
OlsenD.H.,2-s2.0-85114581986,51382
DudaT.,2-s2.0-85114584906,51383
DendereR.,2-s2.0-85114595650,51384
JandaM.,2-s2.0-85114595650,51385
SullivanC.,2-s2.0-85114595650,12615
HewitsonC.L.,2-s2.0-85114598211,51386
ShukurS.T.,2-s2.0-85114598211,51387
CartmillJ.,2-s2.0-85114598211,51388
CrossleyM.J.,2-s2.0-85114598211,51389
KaplanD.M.,2-s2.0-85114598211,51390
Abdel-AzizH.,2-s2.0-85114599157,51391
TolbaM.M.,2-s2.0-85114599157,51392
El-EnanyN.,2-s2.0-85114599157,51393
AlyF.A.,2-s2.0-85114599157,51394
FathyM.E.,2-s2.0-85114599157,51395
ZappaláS.,2-s2.0-85114614759,51396
BennionN.J.,2-s2.0-85114614759,51397
PottsM.R.,2-s2.0-85114614759,51398
WuJ.,2-s2.0-85114614759,1752
KusmiaS.,2-s2.0-85114614759,51399
JonesD.K.,2-s2.0-85114614759,51400
EvansS.L.,2-s2.0-85114614759,51401
MarshallD.,2-s2.0-85114614759,51402
KempsterP.A.,2-s2.0-85114629082,51403
Perju-DumbravaL.,2-s2.0-85114629082,51404
CloutierE.,2-s2.0-85114640137,51405
ArchambaultL.,2-s2.0-85114640137,51406
BeaulieuL.,2-s2.0-85114640137,51407
CookL.E.,2-s2.0-85114645209,51408
NewtonA.H.,2-s2.0-85114645209,51409
HipsleyC.A.,2-s2.0-85114645209,51410
PaskA.J.,2-s2.0-85114645209,51411
WidarL.,2-s2.0-85114648405,51412
WiitavaaraB.,2-s2.0-85114648405,51413
BomanE.,2-s2.0-85114648405,51414
HeidenM.,2-s2.0-85114648405,51415
NguyenT.N.,2-s2.0-85114661470,51416
ChowC.K.,2-s2.0-85114661470,51417
SellemannB.,2-s2.0-85114665493,51418
HallW.A.,2-s2.0-85114667482,51419
EricksonB.,2-s2.0-85114667482,51420
CraneC.H.,2-s2.0-85114667482,51421
GargN.,2-s2.0-85114674706,51422
WatermanA.D.,2-s2.0-85114674706,51423
RanasingheO.,2-s2.0-85114674706,51424
WarnkeL.,2-s2.0-85114674706,51425
MorrisJ.,2-s2.0-85114674706,24341
CooperM.,2-s2.0-85114674706,33824
MandelbrotD.A.,2-s2.0-85114674706,51426
FrantzC.M.,2-s2.0-85114690614,51427
PetersenJ.,2-s2.0-85114690614,46709
LucaitesK.,2-s2.0-85114690614,51428
BradfordN.,2-s2.0-85114694820,47507
CondonP.,2-s2.0-85114694820,51429
PittE.,2-s2.0-85114694820,51430
TyackZ.,2-s2.0-85114694820,43573
AlexanderK.,2-s2.0-85114694820,51431
DicksonG.S.,2-s2.0-85114695439,51432
TaylorD.,2-s2.0-85114695439,12937
HartneyE.,2-s2.0-85114695439,51433
ThollB.,2-s2.0-85114695439,17919
GrimesK.,2-s2.0-85114695439,51434
ChanM.-K.,2-s2.0-85114695439,51435
VanAerdeJ.,2-s2.0-85114695439,51436
HorsleyT.,2-s2.0-85114695439,51437
MelisE.,2-s2.0-85114695439,51438
LiM.,2-s2.0-85114699314,5131
LianF.,2-s2.0-85114699314,46118
WangC.,2-s2.0-85114699314,3608
GuoS.,2-s2.0-85114699314,46119
ThériaultR.,2-s2.0-85114706241,51439
OlsonJ.A.,2-s2.0-85114706241,51440
KrolS.A.,2-s2.0-85114706241,51441
RazA.,2-s2.0-85114706241,51442
SrinivasanM.,2-s2.0-85114710576,34235
KamnoedboonP.,2-s2.0-85114710576,51443
McKennaG.,2-s2.0-85114710576,51444
AngstL.,2-s2.0-85114710576,51445
SchimmelM.,2-s2.0-85114710576,51446
ÖzcanM.,2-s2.0-85114710576,1555
MüllerF.,2-s2.0-85114710576,51447
LinJ.C.,2-s2.0-85114713622,51448
WelleN.,2-s2.0-85114713622,51449
DingJ.,2-s2.0-85114713622,973
ChuenJ.,2-s2.0-85114713622,51450
ZhangC.,2-s2.0-85114714947,693
LiY.,2-s2.0-85114714947,1082
ChenG.-H.,2-s2.0-85114714947,5930
NishiyamaD.,2-s2.0-85114721982,51451
IwasakiH.,2-s2.0-85114721982,51452
TaniguchiT.,2-s2.0-85114721982,2350
FukuiD.,2-s2.0-85114721982,51453
YamanakaM.,2-s2.0-85114721982,51454
HaradaT.,2-s2.0-85114721982,51455
YamadaH.,2-s2.0-85114721982,36499
FaynM.-G.,2-s2.0-85114726514,51456
desGaretsV.,2-s2.0-85114726514,51457
RivièreA.,2-s2.0-85114726514,51458
KohlerJ.E.,2-s2.0-85114727369,51459
RiggleK.M.,2-s2.0-85114727369,51460
FallatM.E.,2-s2.0-85114727369,51461
EstelK.,2-s2.0-85114727935,51462
WeberG.,2-s2.0-85114727935,51463
FellmerF.,2-s2.0-85114727935,51464
RichterL.,2-s2.0-85114727935,51465
TsitsilonisS.,2-s2.0-85114727935,51466
WillyC.,2-s2.0-85114727935,51467
BackD.,2-s2.0-85114727935,51468
CoenenV.A.,2-s2.0-85114758352,51469
SajonzB.E.,2-s2.0-85114758352,51470
ReinacherP.C.,2-s2.0-85114758352,51471
KallerC.P.,2-s2.0-85114758352,51472
UrbachH.,2-s2.0-85114758352,51473
ReisertM.,2-s2.0-85114758352,51474
D’SouzaJ.F.,2-s2.0-85114780748,51475
PriceN.S.C.,2-s2.0-85114780748,51476
HaganM.A.,2-s2.0-85114780748,51477
ViswanadhamN.,2-s2.0-85114791514,51478
ShatovaO.P.,2-s2.0-85114793428,51479
ZabolotnevaA.A.,2-s2.0-85114793428,51480
PotievskiyM.B.,2-s2.0-85114793428,51481
ShestopalovA.V.,2-s2.0-85114793428,51482
RoumiantsevS.A.,2-s2.0-85114793428,51483
KarpathakisK.,2-s2.0-85114796560,51484
LibowG.,2-s2.0-85114796560,51485
PottsH.W.W.,2-s2.0-85114796560,2982
DixonS.,2-s2.0-85114796560,51486
GreavesF.,2-s2.0-85114796560,17356
MurrayE.,2-s2.0-85114796560,28480
HsuI.S.,2-s2.0-85114799688,30865
StromeB.,2-s2.0-85114799688,30866
LashE.,2-s2.0-85114799688,51487
RobbinsN.,2-s2.0-85114799688,51488
CowenL.E.,2-s2.0-85114799688,51489
MosesA.M.,2-s2.0-85114799688,30868
KatoT.,2-s2.0-85114817267,13043
VykoukalJ.V.,2-s2.0-85114817267,51490
FahrmannJ.F.,2-s2.0-85114817267,51491
HanashS.,2-s2.0-85114817267,51492
DasS.,2-s2.0-85114818444,14187
ShuklaN.,2-s2.0-85114818444,51493
SinghS.S.,2-s2.0-85114818444,51494
KushwahaS.,2-s2.0-85114818444,51495
ShrivastavaR.,2-s2.0-85114818444,51496
OlsonH.,2-s2.0-85114821243,51497
RatnayakeJ.,2-s2.0-85114821243,51498
VeerasamyA.,2-s2.0-85114821243,51499
QuarantaA.,2-s2.0-85114821243,51500
MeldrumA.,2-s2.0-85114821243,51501
MenhadjiP.,2-s2.0-85114828710,51502
PatelR.,2-s2.0-85114828710,14398
AsimakopoulouK.,2-s2.0-85114828710,51503
QuinnB.,2-s2.0-85114828710,51504
KhoshkhounejadG.,2-s2.0-85114828710,51505
PashaP.,2-s2.0-85114828710,51506
GarciaSanchezR.,2-s2.0-85114828710,51507
IdeM.,2-s2.0-85114828710,51508
KalsiP.,2-s2.0-85114828710,51509
NibaliL.,2-s2.0-85114828710,51510
CaputoV.,2-s2.0-85114831763,51511
TermineA.,2-s2.0-85114831763,51512
FabrizioC.,2-s2.0-85114831763,51513
CalvinoG.,2-s2.0-85114831763,51514
LuzziL.,2-s2.0-85114831763,51515
FuscoC.,2-s2.0-85114831763,51516
IngrascìA.,2-s2.0-85114831763,51517
PeconiC.,2-s2.0-85114831763,51518
D’alessioR.,2-s2.0-85114831763,51519
MihaliS.,2-s2.0-85114831763,51520
TrastulliG.,2-s2.0-85114831763,51521
MegalizziD.,2-s2.0-85114831763,51522
CascellaR.,2-s2.0-85114831763,51523
RossiniA.,2-s2.0-85114831763,51524
SalviaA.,2-s2.0-85114831763,51525
StrafellaC.,2-s2.0-85114831763,51526
GiardinaE.,2-s2.0-85114831763,51527
PedergnanaA.,2-s2.0-85114832872,51528
CristianiE.,2-s2.0-85114832872,51529
MunroN.,2-s2.0-85114832872,51530
VallettaF.,2-s2.0-85114832872,51531
SharonG.,2-s2.0-85114832872,51532
CaoX.,2-s2.0-85114834609,19864
SunX.,2-s2.0-85114834609,398
YanS.,2-s2.0-85114834609,11242
XuY.,2-s2.0-85114834609,2492
StamenovaV.,2-s2.0-85114836708,36065
ChuC.,2-s2.0-85114836708,9305
PangA.,2-s2.0-85114836708,51533
TadrousM.,2-s2.0-85114836708,51534
BhatiaR.S.,2-s2.0-85114836708,36074
CramP.,2-s2.0-85114836708,51535
RouxC.,2-s2.0-85114843217,24500
WillisS.,2-s2.0-85114843217,51536
WeyermannC.,2-s2.0-85114843217,51537
DiLauraD.,2-s2.0-85114843393,51538
D'AngiolellaL.,2-s2.0-85114843393,51539
MantovaniL.,2-s2.0-85114843393,51540
SquassabiaG.,2-s2.0-85114843393,51541
ClementeF.,2-s2.0-85114843393,51542
SantaluciaI.,2-s2.0-85114843393,51543
ImprotaG.,2-s2.0-85114843393,51544
TriassiM.,2-s2.0-85114843393,51545
KimS.E.,2-s2.0-85114846111,51546
LogeswaranA.,2-s2.0-85114846111,51547
KangS.,2-s2.0-85114846111,14601
StanojcicN.,2-s2.0-85114846111,51548
WickhamL.,2-s2.0-85114846111,51549
ThomasP.,2-s2.0-85114846111,6478
LiJ.-P.O.,2-s2.0-85114846111,51550
SchubinK.,2-s2.0-85114856794,51551
PfaffH.,2-s2.0-85114856794,24802
ZeikeS.,2-s2.0-85114856794,33309
GuoJ.,2-s2.0-85114863262,511
ZhouY.,2-s2.0-85114863262,379
GuoH.,2-s2.0-85114863262,3136
MinW.,2-s2.0-85114863262,51552
MikulanE.,2-s2.0-85114863968,51553
RussoS.,2-s2.0-85114863968,51554
ZauliF.M.,2-s2.0-85114863968,51555
d'OrioP.,2-s2.0-85114863968,51556
ParmigianiS.,2-s2.0-85114863968,51557
FavaroJ.,2-s2.0-85114863968,51558
KnightW.,2-s2.0-85114863968,51559
SquarzaS.,2-s2.0-85114863968,51560
PerriP.,2-s2.0-85114863968,51561
CardinaleF.,2-s2.0-85114863968,51562
AvanziniP.,2-s2.0-85114863968,51563
PigoriniA.,2-s2.0-85114863968,51564
VerloigneM.,2-s2.0-85114876422,51565
VanOeckelV.,2-s2.0-85114876422,51566
BrondeelR.,2-s2.0-85114876422,51567
PoppeL.,2-s2.0-85114876422,51568
ManfrediniA.,2-s2.0-85114881319,51569
MalusàE.,2-s2.0-85114881319,51570
CostaC.,2-s2.0-85114881319,43184
PallottinoF.,2-s2.0-85114881319,43185
MocaliS.,2-s2.0-85114881319,51571
PinzariF.,2-s2.0-85114881319,51572
CanforaL.,2-s2.0-85114881319,51573
WeinsteinR.S.,2-s2.0-85114888146,2244
HolcombM.J.,2-s2.0-85114888146,51574
SpadeaM.F.,2-s2.0-85114888744,51575
MasperoM.,2-s2.0-85114888744,51576
ZaffinoP.,2-s2.0-85114888744,51577
SecoJ.,2-s2.0-85114888744,51578
Doyle-DelgadoK.,2-s2.0-85114921787,51579
ChamberlainJ.J.,2-s2.0-85114921787,51580
TanC.C.,2-s2.0-85114927036,51581
LamC.S.P.,2-s2.0-85114927036,51582
MatcharD.B.,2-s2.0-85114927036,24302
ZeeY.K.,2-s2.0-85114927036,51583
WongJ.E.L.,2-s2.0-85114927036,51584
Bennett-LevyJ.,2-s2.0-85114947279,51585
SingerJ.,2-s2.0-85114947279,51586
RotumahD.,2-s2.0-85114947279,51587
BernaysS.,2-s2.0-85114947279,51588
EdwardsD.,2-s2.0-85114947279,51589
JaiswalA.,2-s2.0-85114949323,51590
MurakamiK.,2-s2.0-85114949323,47770
EliaA.,2-s2.0-85114949323,51591
ShibaharaY.,2-s2.0-85114949323,51592
DoneS.J.,2-s2.0-85114949323,51593
WoodS.A.,2-s2.0-85114949323,51594
DonatoN.J.,2-s2.0-85114949323,51595
OhashiP.S.,2-s2.0-85114949323,51596
ReedijkM.,2-s2.0-85114949323,51597
daFonsecaM.H.,2-s2.0-85114954522,51598
KovaleskiF.,2-s2.0-85114954522,51599
PicininC.T.,2-s2.0-85114954522,51600
PedrosoB.,2-s2.0-85114954522,51601
RubboP.,2-s2.0-85114954522,51602
JakoubeP.,2-s2.0-85114987036,51603
CutanoV.,2-s2.0-85114987036,51604
González-MorenaJ.M.,2-s2.0-85114987036,51605
KeckesovaZ.,2-s2.0-85114987036,51606
CaulfieldC.P.,2-s2.0-85114993440,51607
SandhuS.,2-s2.0-85114997533,46268
MooreC.M.,2-s2.0-85114997533,51608
ChiongE.,2-s2.0-85114997533,51609
BeltranH.,2-s2.0-85114997533,45582
BristowR.G.,2-s2.0-85114997533,47255
WilliamsS.G.,2-s2.0-85114997533,51610
AndersenD.C.,2-s2.0-85115001494,51611
KragholmK.,2-s2.0-85115001494,51612
PetersenL.T.,2-s2.0-85115001494,51613
GraffC.,2-s2.0-85115001494,30444
SørensenP.L.,2-s2.0-85115001494,30439
NielsenJ.B.,2-s2.0-85115001494,25209
PietersenA.,2-s2.0-85115001494,51614
SøgaardP.,2-s2.0-85115001494,30446
AtwaterB.D.,2-s2.0-85115001494,30447
FriedmanD.J.,2-s2.0-85115001494,30438
Torp-PedersenC.,2-s2.0-85115001494,51615
PolcwiartekC.,2-s2.0-85115001494,51616
EngelL.,2-s2.0-85115002935,51150
LeeY.Y.,2-s2.0-85115002935,43005
LeL.K.-D.,2-s2.0-85115002935,43002
LalA.,2-s2.0-85115002935,51149
MihalopoulosC.,2-s2.0-85115002935,35277
OwensR.L.,2-s2.0-85115015663,51617
BIRKELANDK.A.D.E.,2-s2.0-85115015663,51618
HEYWOODJ.T.,2-s2.0-85115015663,51619
STEINHUBLS.R.,2-s2.0-85115015663,51620
DORNJ.,2-s2.0-85115015663,51621
GRANTD.,2-s2.0-85115015663,51622
FOMBUE.,2-s2.0-85115015663,51623
KHANDWALLAR.A.J.,2-s2.0-85115015663,51624
DeSutterE.,2-s2.0-85115035807,50042
CoopmansB.,2-s2.0-85115035807,51625
VanendertF.,2-s2.0-85115035807,51626
DoomsM.,2-s2.0-85115035807,51627
AllegaertK.,2-s2.0-85115035807,51628
BorryP.,2-s2.0-85115035807,18750
HuysI.,2-s2.0-85115035807,50044
HildebrandtA.,2-s2.0-85115039497,51629
ZintlA.,2-s2.0-85115039497,51630
MonteroE.,2-s2.0-85115039497,51631
HunfeldK.-P.,2-s2.0-85115039497,51632
GrayJ.,2-s2.0-85115039497,33741
DaviesK.L.,2-s2.0-85115040352,51633
CammE.J.,2-s2.0-85115040352,51634
SmithD.J.,2-s2.0-85115040352,13182
VaughanO.R.,2-s2.0-85115040352,51635
ForheadA.J.,2-s2.0-85115040352,51636
MurrayA.J.,2-s2.0-85115040352,51637
FowdenA.L.,2-s2.0-85115040352,51638
CharpentierS.,2-s2.0-85115058579,50101
KeilaniC.,2-s2.0-85115058579,51639
MaréchalM.,2-s2.0-85115058579,51640
FriangC.,2-s2.0-85115058579,51641
DeFariaA.,2-s2.0-85115058579,51642
Froussart-MailleF.,2-s2.0-85115058579,51643
DelbarreM.,2-s2.0-85115058579,51644
OhS.-R.,2-s2.0-85115062872,51645
SeoY.-D.,2-s2.0-85115062872,51646
LeeE.,2-s2.0-85115062872,20615
KimY.-G.,2-s2.0-85115062872,51647
MånssonC.T.,2-s2.0-85115066091,51648
Vad-NielsenJ.,2-s2.0-85115066091,51649
MeldgaardP.,2-s2.0-85115066091,51650
NielsenA.L.,2-s2.0-85115066091,51651
SorensenB.S.,2-s2.0-85115066091,45117
WhooleyO.,2-s2.0-85115068701,51652
BarkerK.K.,2-s2.0-85115068701,51653
HamiltonJ.L.,2-s2.0-85115072219,38733
BiernesserC.,2-s2.0-85115072219,51654
MorenoM.A.,2-s2.0-85115072219,50862
PortaG.,2-s2.0-85115072219,51655
HamiltonE.,2-s2.0-85115072219,51656
JohnsonK.,2-s2.0-85115072219,25715
PolingK.D.,2-s2.0-85115072219,51657
SakolskyD.,2-s2.0-85115072219,51658
BrentD.A.,2-s2.0-85115072219,51659
GoldsteinT.G.,2-s2.0-85115072219,51660
Bagher-EbadianH.,2-s2.0-85115086006,51661
ZhuS.,2-s2.0-85115086006,7860
SiddiquiF.,2-s2.0-85115086006,51662
LuM.,2-s2.0-85115086006,18470
MovsasB.,2-s2.0-85115086006,51663
ChettyI.J.,2-s2.0-85115086006,51664
JesusT.S.,2-s2.0-85115086153,51665
KamalakannanS.,2-s2.0-85115086153,51666
BhattacharjyaS.,2-s2.0-85115086153,51667
BogdanovaY.,2-s2.0-85115086153,51668
Arango-LasprillaJ.C.,2-s2.0-85115086153,51669
BentleyJ.,2-s2.0-85115086153,23164
LandryM.D.,2-s2.0-85115086153,51670
PapadimitriouC.,2-s2.0-85115086153,51671
RefugeeEmpowermentTaskForceandInternationalNetworkingGroupoftheAmericanCongressofRehabilitationMedicine,2-s2.0-85115086153,51672
LevitonA.,2-s2.0-85115088595,27487
OppenheimerJ.,2-s2.0-85115088595,27486
ChiujdeaM.,2-s2.0-85115088595,27488
AntonettyA.,2-s2.0-85115088595,27489
OjoO.W.,2-s2.0-85115088595,27490
GarciaS.,2-s2.0-85115088595,27491
WeasS.,2-s2.0-85115088595,27492
FleeglerE.,2-s2.0-85115088595,51673
ChanE.,2-s2.0-85115088595,27494
LoddenkemperT.,2-s2.0-85115088595,27495
AndleebS.,2-s2.0-85115092820,51674
AbbasiW.A.,2-s2.0-85115092820,51675
MustafaR.G.,2-s2.0-85115092820,51676
IslamG.u.,2-s2.0-85115092820,51677
NaseerA.,2-s2.0-85115092820,51678
ShafiqueI.,2-s2.0-85115092820,51679
ParweenA.,2-s2.0-85115092820,51680
ShaheenB.,2-s2.0-85115092820,51681
ShafiqM.,2-s2.0-85115092820,51682
AltafM.,2-s2.0-85115092820,51683
AbbasS.A.,2-s2.0-85115092820,51684
EpsteinS.,2-s2.0-85115104446,34908
TimmermansS.,2-s2.0-85115104446,42826
JonesJ.,2-s2.0-85115109655,51685
CainS.,2-s2.0-85115109655,51686
Pesic-SmithJ.,2-s2.0-85115109655,51687
ChoongP.F.M.,2-s2.0-85115109655,51688
MorokoffA.P.,2-s2.0-85115109655,19474
DrummondK.J.,2-s2.0-85115109655,51689
DabscheckG.,2-s2.0-85115109655,51690
MurdochB.,2-s2.0-85115111971,51691
LennartzS.,2-s2.0-85115121311,51692
O’SheaA.,2-s2.0-85115121311,51693
ParakhA.,2-s2.0-85115121311,51694
PersigehlT.,2-s2.0-85115121311,46530
BaesslerB.,2-s2.0-85115121311,51695
KambadakoneA.,2-s2.0-85115121311,51696
WeldenegodguadM.,2-s2.0-85115122623,51697
PokharelK.,2-s2.0-85115122623,51698
NiiranenL.,2-s2.0-85115122623,51699
SoppelaP.,2-s2.0-85115122623,51700
AmmosovI.,2-s2.0-85115122623,51701
HonkatukiaM.,2-s2.0-85115122623,51702
LindebergH.,2-s2.0-85115122623,51703
PeippoJ.,2-s2.0-85115122623,51704
ReilasT.,2-s2.0-85115122623,51705
MazzulloN.,2-s2.0-85115122623,51706
MäkeläK.A.,2-s2.0-85115122623,51707
NymanT.,2-s2.0-85115122623,29553
TervahautaA.,2-s2.0-85115122623,51708
HerzigK.-H.,2-s2.0-85115122623,51709
StammlerF.,2-s2.0-85115122623,51710
KantanenJ.,2-s2.0-85115122623,51711
KaramiFathM.,2-s2.0-85115122989,51712
akbarioryaniM.,2-s2.0-85115122989,51713
RamezaniA.,2-s2.0-85115122989,51714
BarjoieMojaradF.,2-s2.0-85115122989,51715
KhalesiB.,2-s2.0-85115122989,51716
DelazarS.,2-s2.0-85115122989,51717
AnjomroozM.,2-s2.0-85115122989,51718
TaghizadehA.,2-s2.0-85115122989,51719
TaghizadehS.,2-s2.0-85115122989,51720
PayandehZ.,2-s2.0-85115122989,51721
PourzardoshtN.,2-s2.0-85115122989,51722
WarinK.,2-s2.0-85115125736,51723
LimprasertW.,2-s2.0-85115125736,51724
SuebnukarnS.,2-s2.0-85115125736,51725
JinapornthamS.,2-s2.0-85115125736,51726
JantanaP.,2-s2.0-85115125736,51727
LobieT.A.,2-s2.0-85115129568,51728
RobaA.A.,2-s2.0-85115129568,51729
BoothJ.A.,2-s2.0-85115129568,51730
KristiansenK.I.,2-s2.0-85115129568,51731
AseffaA.,2-s2.0-85115129568,51732
SkarstadK.,2-s2.0-85115129568,51733
BjøråsM.,2-s2.0-85115129568,51734
BalaphasA.,2-s2.0-85115141654,51735
MeyerJ.,2-s2.0-85115141654,6661
MeierR.P.H.,2-s2.0-85115141654,51736
LiotE.,2-s2.0-85115141654,51737
BuchsN.C.,2-s2.0-85115141654,51738
RocheB.,2-s2.0-85115141654,51739
TosoC.,2-s2.0-85115141654,51740
BühlerL.H.,2-s2.0-85115141654,51741
Gonelle‐gispertC.,2-s2.0-85115141654,51742
RisF.,2-s2.0-85115141654,51743
ChoiW.J.,2-s2.0-85115143657,51744
YoonJ.-K.,2-s2.0-85115143657,51745
PaulsonB.,2-s2.0-85115143657,51746
LeeC.-H.,2-s2.0-85115143657,477
YimJ.-J.,2-s2.0-85115143657,51747
KimJ.-I.,2-s2.0-85115143657,18325
KimJ.K.,2-s2.0-85115143657,44094
LiM.,2-s2.0-85115157416,5131
McGheeE.M.,2-s2.0-85115157416,51748
ShinnoL.,2-s2.0-85115157416,51749
LeeK.,2-s2.0-85115157416,21596
LinY.-L.,2-s2.0-85115157416,51750
AkanB.,2-s2.0-85115161199,51751
AkanE.,2-s2.0-85115161199,51752
ŞahanA.O.,2-s2.0-85115161199,51753
KalakM.,2-s2.0-85115161199,51754
DurkeeM.S.,2-s2.0-85115163423,51755
AbrahamR.,2-s2.0-85115163423,51756
ClarkM.R.,2-s2.0-85115163423,17020
GigerM.L.,2-s2.0-85115163423,41402
DelbracioM.,2-s2.0-85115166219,51757
KellyD.,2-s2.0-85115166219,33564
BrownM.S.,2-s2.0-85115166219,21590
MilanfarP.,2-s2.0-85115166219,51758
IdenM.,2-s2.0-85115169639,51759
TsaihS.-W.,2-s2.0-85115169639,51760
HuangY.-W.,2-s2.0-85115169639,51761
LiuP.,2-s2.0-85115169639,11889
XiaoM.,2-s2.0-85115169639,7750
FlisterM.J.,2-s2.0-85115169639,51762
RaderJ.S.,2-s2.0-85115169639,51763
HarringtonL.,2-s2.0-85115181095,51764
TruschB.,2-s2.0-85115181473,51765
HeintzeC.,2-s2.0-85115181473,51766
PetelosE.,2-s2.0-85115181473,51767
DiniL.,2-s2.0-85115181473,51768
DaemenM.,2-s2.0-85115199582,51769
PostmaM.R.,2-s2.0-85115199582,51770
LindauerR.,2-s2.0-85115199582,51771
Hoes-vanderMeulenI.,2-s2.0-85115199582,51772
NiemanD.,2-s2.0-85115199582,51773
DelespaulP.,2-s2.0-85115199582,51774
BreedveltJ.J.F.,2-s2.0-85115199582,51775
vanderGaagM.,2-s2.0-85115199582,51776
ViechtbauerW.,2-s2.0-85115199582,51777
SchruersK.,2-s2.0-85115199582,50363
vandenBergD.,2-s2.0-85115199582,51778
BocktingC.,2-s2.0-85115199582,39970
vanAmelsvoortT.,2-s2.0-85115199582,50365
ReininghausU.,2-s2.0-85115199582,47624
DuanmuZ.,2-s2.0-85115199661,51779
LiuW.,2-s2.0-85115199661,5998
WangZ.,2-s2.0-85115199661,2594
WangZ.,2-s2.0-85115199661,2594
CiullaC.,2-s2.0-85115236535,47299
BuiL.V.,2-s2.0-85115244107,51780
HaS.T.,2-s2.0-85115244107,51781
NguyenH.N.,2-s2.0-85115244107,51782
NguyenT.T.,2-s2.0-85115244107,38823
NguyenT.P.,2-s2.0-85115244107,51783
TranK.,2-s2.0-85115244107,51784
TranT.V.,2-s2.0-85115244107,51785
NguyenT.H.,2-s2.0-85115244107,51786
TranT.H.,2-s2.0-85115244107,51787
PhamN.D.,2-s2.0-85115244107,51788
BuiH.M.,2-s2.0-85115244107,51789
CurranE.,2-s2.0-85115244186,51790
ChongT.W.H.,2-s2.0-85115244186,51791
GodbeeK.,2-s2.0-85115244186,51792
AbrahamC.,2-s2.0-85115244186,51793
LautenschlagerN.T.,2-s2.0-85115244186,51794
PalmerV.J.,2-s2.0-85115244186,44179
LeyM.,2-s2.0-85115246563,51795
RambukkanaN.,2-s2.0-85115246563,51796
RautA.,2-s2.0-85115261707,51797
MustafayevR.,2-s2.0-85115261707,51798
SrinivasanR.,2-s2.0-85115261707,4230
CharyA.,2-s2.0-85115261707,51799
ErtemI.,2-s2.0-85115261707,51800
GraziosoM.D.P.,2-s2.0-85115261707,51801
GuptaS.,2-s2.0-85115261707,1397
KrishnamurthyV.,2-s2.0-85115261707,33875
LuC.,2-s2.0-85115261707,6505
MaliyeC.,2-s2.0-85115261707,51802
MillerA.C.,2-s2.0-85115261707,51803
WagenaarB.H.,2-s2.0-85115261707,51804
RohloffP.,2-s2.0-85115261707,51805
Al-ImamA.,2-s2.0-85115272183,51806
Abdul-WahaabI.T.,2-s2.0-85115272183,51807
KonuriV.K.,2-s2.0-85115272183,51808
SahaiA.,2-s2.0-85115272183,51809
Al-ShalchyA.K.,2-s2.0-85115272183,51810
MonahanA.C.,2-s2.0-85115287059,51811
FeldmanS.S.,2-s2.0-85115287059,51812
BeckersR.,2-s2.0-85115287793,51813
StrotbaumV.,2-s2.0-85115287793,51814
CrossnohereN.L.,2-s2.0-85115291304,51815
WeissB.,2-s2.0-85115291304,51816
HymanS.,2-s2.0-85115291304,51817
BridgesJ.F.P.,2-s2.0-85115291304,51818
SeguiF.L.,2-s2.0-85115300801,51819
GuillametG.H.,2-s2.0-85115300801,51820
ArolasH.P.,2-s2.0-85115300801,51821
Marin-GomezF.X.,2-s2.0-85115300801,51822
ComellasA.R.,2-s2.0-85115300801,51823
MorrosA.M.R.,2-s2.0-85115300801,51824
MasC.A.,2-s2.0-85115300801,51825
Vidal-AlaballJ.,2-s2.0-85115300801,51826
LobdellK.W.,2-s2.0-85115312444,18671
AppooJ.J.,2-s2.0-85115312444,51827
RoseG.A.,2-s2.0-85115312444,51828
FergusonB.,2-s2.0-85115312444,51829
ChatterjeeS.,2-s2.0-85115312444,12766
Abd-AlrazaqA.,2-s2.0-85115314254,51830
HassanA.,2-s2.0-85115314254,32526
AbuelezzI.,2-s2.0-85115314254,51831
AhmedA.,2-s2.0-85115314254,15956
